0.5	0.531061
0.55	0.494663
0.6	0.473112
0.65	0.468165
0.7	0.480948
0.75	0.511932
0.8	0.560931
0.85	0.627114
0.9	0.709039
0.95	0.804707
1	0.911631
1.05	1.02692
1.1	1.1474
1.15	1.26966
1.2	1.39023
1.25	1.50569
1.3	1.61272
1.35	1.70826
1.4	1.78961
1.45	1.85447
1.5	1.90105
1.55	1.92807
1.6	1.93484
1.65	1.92124
1.7	1.88773
1.75	1.8353
1.8	1.76544
1.85	1.68007
1.9	1.5815
1.95	1.47231
2	1.35526
2.05	1.23324
2.1	1.10916
2.15	0.98585
2.2	0.865987
2.25	0.752033
2.3	0.646166
2.35	0.550233
2.4	0.465713
2.45	0.393695
2.5	0.334871
2.55	0.289543
2.6	0.257634
2.65	0.238723
2.7	0.232078
2.75	0.236701
2.8	0.251379
2.85	0.274735
2.9	0.305283
2.95	0.34148
3	0.381778
3.05	0.424669
3.1	0.468724
3.15	0.512632
3.2	0.555224
3.25	0.595492
3.3	0.632605
3.35	0.665913
3.4	0.694943
3.45	0.719398
3.5	0.739138
3.55	0.754167
3.6	0.764614
3.65	0.77071
3.7	0.772765
3.75	0.771147
3.8	0.76626
3.85	0.758522
3.9	0.74835
3.95	0.736142
4	0.722266
4.05	0.70705
4.1	0.690778
4.15	0.673685
4.2	0.655957
4.25	0.637734
4.3	0.619114
4.35	0.600159
4.4	0.5809
4.45	0.561349
4.5	0.541502
4.55	0.521352
4.6	0.50089
4.65	0.480117
4.7	0.459047
4.75	0.437709
4.8	0.416154
4.85	0.394452
4.9	0.372695
4.95	0.350993
5	0.329473
5.05	0.308277
5.1	0.287555
5.15	0.267462
5.2	0.248152
5.25	0.229776
5.3	0.212474
5.35	0.196369
5.4	0.18157
5.45	0.168162
5.5	0.156205
5.55	0.145734
5.6	0.136757
5.65	0.129256
5.7	0.123185
5.75	0.118474
5.8	0.115033
5.85	0.112748
5.9	0.111492
5.95	0.111124
6	0.111493
6.05	0.112446
6.1	0.113824
6.15	0.115475
6.2	0.117249
6.25	0.119007
6.3	0.12062
6.35	0.121976
6.4	0.122973
6.45	0.123532
6.5	0.123586
6.55	0.12309
6.6	0.122014
6.65	0.120347
6.7	0.118092
6.75	0.115267
6.8	0.111905
6.85	0.108048
6.9	0.103748
6.95	0.0990654
7	0.0940648
7.05	0.0888148
7.1	0.0833857
7.15	0.0778474
7.2	0.0722681
7.25	0.066713
7.3	0.0612427
7.35	0.0559128
7.4	0.0507726
7.45	0.0458648
7.5	0.0412252
7.55	0.0368823
7.6	0.0328576
7.65	0.0291658
7.7	0.0258149
7.75	0.0228068
7.8	0.0201378
7.85	0.0177991
7.9	0.0157778
7.95	0.0140571
8	0.0126173
8.05	0.0114364
8.1	0.0104906
8.15	0.00975537
8.2	0.00920533
8.25	0.00881537
8.3	0.00856078
8.35	0.00841776
8.4	0.00836375
8.45	0.00837764
8.5	0.00844007
8.55	0.00853352
8.6	0.00864242
8.65	0.00875322
8.7	0.00885441
8.75	0.00893643
8.8	0.00899166
8.85	0.00901432
8.9	0.00900031
8.95	0.00894712
9	0.00885367
9.05	0.00872011
9.1	0.00854773
9.15	0.00833871
9.2	0.00809601
9.25	0.0078232
9.3	0.00752427
9.35	0.00720353
9.4	0.00686546
9.45	0.00651456
9.5	0.00615527
9.55	0.00579186
9.6	0.00542838
9.65	0.00506853
9.7	0.00471568
9.75	0.00437278
9.8	0.00404237
9.85	0.00372653
9.9	0.00342694
9.95	0.00314482
10	0.00288103
10.05	0.00263601
10.1	0.00240988
10.15	0.00220245
10.2	0.00201327
10.25	0.00184166
10.3	0.00168676
10.35	0.00154758
10.4	0.00142301
10.45	0.00131189
10.5	0.00121304
10.55	0.00112527
10.6	0.0010474
10.65	0.000978301
10.7	0.000916919
10.75	0.000862254
10.8	0.000813393
10.85	0.000769502
10.9	0.000729834
10.95	0.000693726
